"","cik","Score","year","distance","cik_str","sic","Revenue","Total.Assets","MV","TobinsQ_1","TobinsQ_2","TobinsQ.before","RevenueGrowth","RevenueGrowthAbs","TobinsQGrowth","AssetGrowth","MVGrowth","FirmSize","NormalizedDistance","Industry"
"6313",797542,0.926266014575958,2020,0.0737339854240417,797542,"7372",96,225,0.59,5.755,2.996,17.882,-53.85,-112,-134.96,-2.17,-91.77,"Micro_Nano_Cap",-28.991277509401,264
"6314",798081,0.88340550661087,2020,0.11659449338913,798081,"3842",159000,137086,175.56,1.315,1.391,0.83,47.48,51191,116.28,46.67,91.39,"Micro_Nano_Cap",12.2850742081433,106
"6315",798287,0.885308623313904,2020,0.114691376686096,798287,"4213",486825,578592,211.98,0.723,0.953,1.088,-5.32,-27352,-66.76,16.18,-29.73,"Micro_Nano_Cap",10.4522981137039,57
"6316",798354,0.857227504253387,2020,0.142772495746613,798354,"7389",14852000,74619000,62317.61,1.249,1.199,1.197,45.79,4665000,8.64,-3.77,-10.09,"Micro_Nano_Cap",37.4955181312606,107
"6317",798528,0.854512989521027,2020,0.145487010478973,798528,"4400",2038,11759,81.85,6.036,10.933,9.486,-33.68,-1035,-72.38,120.62,99.78,"Micro_Nano_Cap",40.1097023804684,73
"6318",799167,0.899401962757111,2020,0.100598037242889,799167,"4213",874374,831636,1468.92,1.468,1.711,1.403,3.69,31103,9.22,4.4,20.73,"Micro_Nano_Cap",-3.12014102319073,133
"6319",799233,0.876589775085449,2020,0.123410224914551,799233,"4213",645262,943012,1635.55,1.499,1.715,1.808,8.12,48447,-34.01,5.61,-10.05,"Micro_Nano_Cap",18.8488912278761,133
"6320",799292,0.948444724082947,2020,0.0515552759170532,799292,"1531",3046145,2636862,1328.99,0.79,0.848,0.865,21.83,545855,-17.25,25.81,31.91,"Micro_Nano_Cap",-50.3502454198464,9
"6321",799850,0.906202971935272,2020,0.0937970280647278,799850,"5500",744611,667324,671,1.141,1.287,1.387,11.28,75489,-35.29,35.49,8.82,"Micro_Nano_Cap",-9.66977984456699,40
"6322",802257,0.851716339588165,2020,0.148283660411835,802257,"8000",0,799,3.38,43.787,5.094,2318.151,-100,-4,-195.24,691.09,179.34,"Micro_Nano_Cap",42.8029860520866,48
"6323",802481,0.90713769197464,2020,0.0928623080253601,802481,"2015",12091901,7469026,4017.98,0.731,0.847,1.441,5.98,682682,-98.05,5.23,-46.58,"Micro_Nano_Cap",-10.5699519361764,33
"6324",804328,0.900826275348663,2020,0.0991737246513367,804328,"3663",21731000,34243000,127968,3.917,4.742,2.898,-4.4,-1001000,69.97,7.74,20.13,"Micro_Nano_Cap",-4.4918099621717,55
"6325",804753,0.949450850486755,2020,0.0505491495132446,804753,"",5505788,7521096,20683.48,3.069,3.192,3.152,-3.28,-186810,-5.24,9.09,-5.28,"Micro_Nano_Cap",-51.3191846435658,236
"6326",805928,0.941096127033234,2020,0.0589038729667664,805928,"3845",112300,201381,432.91,2.02,2.852,2.506,5.24,5588,-38.59,30.22,-26.08,"Micro_Nano_Cap",-43.2732579818641,49
"6327",806172,0.951974362134933,2020,0.0480256378650665,806172,"3559",15355,14567,60.66,3.576,4.076,2.792,32.26,3745,55.88,22.74,54.86,"Micro_Nano_Cap",-53.7494254246215,200
"6328",806517,0.886616170406342,2020,0.113383829593658,806517,"8071",21360,24003,25.7,1.121,1.13,1.683,-43.31,-16318,-66.45,-12.81,-43.6,"Micro_Nano_Cap",9.19307893415815,11
"6329",806592,0.915555000305176,2020,0.0844449996948242,806592,"",26091,29355,12.6,0.699,0.523,0.876,25.14,5241,-40.21,-17.28,-36.87,"Micro_Nano_Cap",-18.6761502912967,197
"6330",807863,0.884096175432205,2020,0.115903824567795,807863,"3577",101310,155670,475.23,3.034,3.36,2.987,19.77,16720,3.13,30.49,18.17,"Micro_Nano_Cap",11.6199330200599,288
"6331",808326,0.888621956110001,2020,0.111378043889999,808326,"3674",110128,126241,97.05,0.57,0.804,0.659,26.2,22863,-26.88,15.22,12.86,"Micro_Nano_Cap",7.26142856170593,126
"6332",808362,0.843116879463196,2020,0.156883120536804,808362,"",20705000,37054000,8880.07,0.357,0.573,0.374,-13.14,-3133000,-9.05,-29.31,-42.76,"Micro_Nano_Cap",51.0846037358613,116
"6333",810136,0.947128117084503,2020,0.0528718829154968,810136,"3674",609691,1166112,585.72,0.621,0.647,0.581,10.72,59031,13.7,6.21,-20.47,"Micro_Nano_Cap",-49.0823011951582,55
"6334",810332,0.923706978559494,2020,0.076293021440506,810332,"4512",545070,1501930,115.8,0.488,0.57,0.76,-20.03,-136525,-71.22,2.01,-67.25,"Micro_Nano_Cap",-26.5268253671287,321
"6335",810509,0.874137759208679,2020,0.125862240791321,810509,"2835",915,23033,73.69,2.727,3.163,2.134,39.06,257,55.3,454.88,466.85,"Micro_Nano_Cap",21.2102787744027,273
"6336",811156,0.843024253845215,2020,0.156975746154785,811156,"4931",6680000,29666000,17437.35,1.118,1.137,1.189,-2.41,-165000,-11.88,10.54,0.32,"Micro_Nano_Cap",51.1738058421208,38
"6337",811212,0.861779570579529,2020,0.138220429420471,811212,"3821",9744,20860,24.09,1.256,1.191,1.161,-25.32,-3303,16.28,37.11,138.51,"Micro_Nano_Cap",33.1116995616708,108
"6338",811222,0.877789378166199,2020,0.122210621833801,811222,"8011",3453,4930,0.06,3.187,3.432,0.634,-23.96,-1088,801.34,-6.93,-89.29,"Micro_Nano_Cap",17.6936263690742,28
"6339",811532,0.931546688079834,2020,0.068453311920166,811532,"7990",181555,2693412,1577.59,1.609,1.646,1.956,-87.69,-1293370,-35.3,4.35,-49.28,"Micro_Nano_Cap",-34.0767733936084,178
"6340",811596,0.888599336147308,2020,0.111400663852692,811596,"3350",1172700,1864700,904.3,0.51,0.991,1.235,-22.55,-341400,-116.82,23.13,-43.49,"Micro_Nano_Cap",7.28321247375578,152
"6341",811641,0.903940737247467,2020,0.096059262752533,811641,"2835",15342,40350,37.51,1.075,1.24,1.01,11.8,1619,12.81,4.29,-2.75,"Micro_Nano_Cap",-7.4911590331306,65
"6342",812011,0.904380202293396,2020,0.095619797706604,812011,"7990",1963704,5244232,8514.74,1.903,2.292,2.627,-13.55,-307871,-54.84,18.48,-11.3,"Micro_Nano_Cap",-7.91438112415449,0
"6343",812074,0.901923596858978,2020,0.0980764031410217,812074,"3221",6091000,8704000,1746.92,0.757,0.792,0.766,-8.97,-6e+05,-2.34,-7.72,2.53,"Micro_Nano_Cap",-5.54857365344387,222
"6344",812128,0.9060018658638,2020,0.0939981341362,812128,"",3564267,1849031,2532.69,1.328,1.568,1.611,3.6,124009,-34.96,4.22,-25.8,"Micro_Nano_Cap",-9.47610680304867,193
"6345",812306,0.941053211688995,2020,0.0589467883110046,812306,"2834",4334,2662,1.63,0.398,1.089,0.811,3.41,143,-101.34,19.53,-22.38,"Micro_Nano_Cap",-43.2319288206628,82
"6346",812796,0.917955935001373,2020,0.0820440649986267,812796,"2834",2359,19891,56.71,3.208,3.158,1.548,-49.05,-2271,213.4,155.83,203.59,"Micro_Nano_Cap",-20.9883446556712,155
"6347",813298,0.868506371974945,2020,0.131493628025055,813298,"5651",318946,306755,13.63,0.228,0.289,0.346,-32.72,-155092,-67.87,-21.53,-82.4,"Micro_Nano_Cap",26.6335257482052,21
"6348",813672,0.891571223735809,2020,0.108428776264191,813672,"7372",2682891,3218495,28300.37,8.287,10.245,7.204,14.83,346572,29.92,22.62,54.3,"Micro_Nano_Cap",4.42116806056565,44
"6349",813762,0.890607535839081,2020,0.109392464160919,813762,"3714",6002000,24987000,10950.85,0.869,0.781,0.929,-29.01,-2453000,-12.85,1.41,-18.86,"Micro_Nano_Cap",5.34923733598598,32
"6350",813828,0.843953013420105,2020,0.156046986579895,813828,"4833",25285000,51670000,16507.22,0.69,0.71,1.029,-9.09,-2527000,-65.56,6.36,7.08,"Micro_Nano_Cap",50.2793739117893,132
"6351",814453,0.88882702589035,2020,0.11117297410965,814453,"3089",9385000,13862000,7404.03,0.892,0.964,0.875,-3.4,-329900,3.87,-6.76,-5.53,"Micro_Nano_Cap",7.06393831293777,1
"6352",814586,0.90278548002243,2020,0.0972145199775696,814586,"2020",102026,60069,87.39,1.229,1.607,0.573,8.93,8364,227.83,5.41,98.03,"Micro_Nano_Cap",-6.37860097423668,83
"6353",814676,0.911332666873932,2020,0.0886673331260681,814676,"3260",20873,8204,19.28,2.345,3.235,1.737,-2.77,-595,69.66,-7.57,44.1,"Micro_Nano_Cap",-14.6098774436037,22
"6354",814926,0.876941323280334,2020,0.123058676719666,814926,"3640",2770,3841,3.7,0.431,0.818,2.443,-77.67,-9634,-163.89,-34.16,-53.52,"Micro_Nano_Cap",18.5103365157021,135
"6355",815094,0.904590368270874,2020,0.095409631729126,815094,"",840883,1173126,11717.24,9.232,10.818,7.192,9.29,71451,56.45,20.09,38.82,"Micro_Nano_Cap",-8.11677921081531,329
"6356",815097,0.885660648345947,2020,0.114339351654053,815097,"4400",5595000,53593000,12383.51,0.607,0.726,0.906,-73.13,-15230000,-65.67,18.94,-52.73,"Micro_Nano_Cap",10.1132841886277,26
"6357",815556,0.891514539718628,2020,0.108485460281372,815556,"5200",5647300,3964700,25256.76,6.318,6.611,4.979,5.88,313600,53.52,4.34,31.48,"Micro_Nano_Cap",4.47575699431904,101
"6358",816761,0.877191245555878,2020,0.122808754444122,816761,"7372",1836000,1971000,2504.82,1.358,1.49,1.856,-3.32,-63000,-53.4,0.05,-35.6,"Micro_Nano_Cap",18.2696515533173,64
"6359",816956,0.928952157497406,2020,0.071047842502594,816956,"3845",862459,1744831,2471.71,1.716,1.762,1.983,-9.7,-92638,-26.79,-1.39,-12.17,"Micro_Nano_Cap",-31.5781385909258,82
"6360",817720,0.890796959400177,2020,0.109203040599823,817720,"3674",1333900,1693800,2758.85,1.755,2.034,1.161,-18.18,-296400,101.81,12.94,71.94,"Micro_Nano_Cap",5.16681501057246,241
"6361",818033,0.913787305355072,2020,0.086212694644928,818033,"2834",88638,353556,1325.58,2.807,4.052,3.601,-39.28,-57330,-43.88,-31.05,-19.92,"Micro_Nano_Cap",-16.9737906610926,180
"6362",818479,0.824459791183472,2020,0.175540208816528,818479,"3843",3342000,9342000,9648.79,1.182,1.31,1.559,-17.06,-687200,-48.12,8.75,-15.82,"Micro_Nano_Cap",69.0521121584504,16
"6363",818686,0.921259462833405,2020,0.0787405371665955,818686,"2834",16643979,49945042,9631.87,0.704,0.724,0.603,-1.44,-243020,33.33,-12.51,5.91,"Micro_Nano_Cap",-24.169771642367,104
"6364",819050,0.901919782161713,2020,0.0980802178382874,819050,"2836",1822,33634,21.98,0.321,0.743,0.219,-76.99,-6095,92.68,85.37,-34.85,"Micro_Nano_Cap",-5.54489995022598,139
"6365",819926,0.91998428106308,2020,0.0800157189369202,819926,"",52,4611,662.04,130.387,106.478,0.48,73.33,22,53857.28,-37.39,24239.71,"Micro_Nano_Cap",-22.9417215385605,277
"6366",820313,0.922189056873322,2020,0.0778109431266785,820313,"3678",8598900,12327300,31117.71,2.96,3.06,2.957,4.54,373500,0.2,13.98,14.33,"Micro_Nano_Cap",-25.0650071952774,117
"6367",820318,0.897462278604507,2020,0.102537721395493,820318,"3827",2380071,5211776,3782.86,1.014,1.333,1.756,105.39,1221277,-84.09,196.19,26.14,"Micro_Nano_Cap",-1.25214903931107,117
"6368",821002,0.869146823883057,2020,0.130853176116943,821002,"2300",2055146,2431288,697.82,0.284,0.49,0.701,-34.97,-1105318,-118.38,-4.54,-45.36,"Micro_Nano_Cap",26.0167454188885,256
"6369",821026,0.899562835693359,2020,0.100437164306641,821026,"5150",8208436,4272121,547.47,0.519,0.495,0.555,0.47,38245,-12.91,9.52,-36.72,"Micro_Nano_Cap",-3.27506797608283,244
"6370",821130,0.868853151798248,2020,0.131146848201752,821130,"4812",4037000,9681000,1816.06,0.408,0.522,0.518,0.37,15000,-42.26,18.58,-15,"Micro_Nano_Cap",26.2995631650535,326
"6371",821189,0.897086799144745,2020,0.102913200855255,821189,"1311",9934194,35802474,22736.61,0.673,0.774,1.277,-41.82,-7141891,-94.12,-3.56,-51.68,"Micro_Nano_Cap",-0.890547579606071,111
"6372",822663,0.903486251831055,2020,0.0965137481689453,822663,"2844",539009,882104,1283.37,1.431,1.509,2.76,-24.46,-174505,-95.82,7.47,-37.07,"Micro_Nano_Cap",-7.05347173568627,222
"6373",822818,0.879306674003601,2020,0.120693325996399,822818,"4955",3144097,4131520,3099.6,1.004,1.188,1.386,-7.86,-268093,-54.85,0.55,-26.89,"Micro_Nano_Cap",16.2324109141571,71
"6374",823768,0.884401261806488,2020,0.115598738193512,823768,"4953",15218000,29345000,47801.46,2.323,2.12,2.185,-1.53,-237000,12.57,5.77,0.41,"Micro_Nano_Cap",11.3261228650475,50
"6375",824142,0.882412314414978,2020,0.117587685585022,824142,"3585",514551,449008,2950.69,6.994,7.485,6.719,9.63,45218,8.14,20.89,14.03,"Micro_Nano_Cap",13.2415572818895,31
"6376",824416,0.880818665027618,2020,0.119181334972382,824416,"5190",5488,3488,2.3,1.713,2.115,2.762,32.46,1345,-75.58,-32.39,-56.44,"Micro_Nano_Cap",14.7763042027773,124
"6377",826253,0.889240056276321,2020,0.110759943723679,826253,"3690",822,111,5.37,74.945,189.478,90.419,2007.69,783,-34.06,-83.38,-71.27,"Micro_Nano_Cap",6.66617383718162,63
"6378",827054,0.886389493942261,2020,0.113610506057739,827054,"3674",5274200,15677600,25421.86,2.349,2.388,1.95,-1.41,-75300,40.72,-5.97,11.92,"Micro_Nano_Cap",9.41137726755892,117
"6379",827187,0.873604655265808,2020,0.126395344734192,827187,"2510",1856555,800136,1241.8,1.736,2.323,1.67,9.32,158203,7.86,-0.73,-3.22,"Micro_Nano_Cap",21.7236787991033,314
"6380",827871,0.83870804309845,2020,0.16129195690155,827871,"2834",187802,238010,503.73,2.143,2.629,2.863,-4.13,-8090,-50.05,-1.19,-38.55,"Micro_Nano_Cap",55.3304862299417,65
"6381",829323,0.913490355014801,2020,0.086509644985199,829323,"7310",44640,35182,38.34,0.787,0.978,0.544,-27.44,-16885,88.89,14.63,162.78,"Micro_Nano_Cap",-16.6878158262247,85
"6382",830524,0.90008819103241,2020,0.0999118089675903,830524,"",261162,341901,920.47,2.404,2.69,2.94,-7.18,-20189,-36.28,12.41,-11.07,"Micro_Nano_Cap",-3.78100579112209,71
"6383",830616,0.902578353881836,2020,0.0974216461181641,830616,"3620",10896,7031,4.47,0.599,0.938,0.691,-15.86,-2054,-26.49,-6.32,-28.25,"Micro_Nano_Cap",-6.17913036982762,55
"6384",830656,0.916935801506042,2020,0.0830641984939575,830656,"3826",1221,2303,6.47,4.955,6.932,5.348,-32.54,-589,-14.62,26.82,11.74,"Micro_Nano_Cap",-20.0059160529486,232
"6385",832428,0.857271075248718,2020,0.142728924751282,832428,"4833",1857478,4859386,769.6,0.759,0.781,0.836,30.46,433642,-18.33,36.9,-21.55,"Micro_Nano_Cap",37.4535575523187,324
"6386",832489,0.909334421157837,2020,0.0906655788421631,832489,"2834",1824,10394,4.48,0.004,1.054,2.892,55.1,648,-198.72,2116.2,11100,"Micro_Nano_Cap",-12.6854883751681,51
"6387",832988,0.902871966362,2020,0.0971280336380005,832988,"5944",5226900,6162500,930.66,0.202,0.316,0.323,-14.83,-910200,-74.55,-2.1,4.08,"Micro_Nano_Cap",-6.46189071437986,297
"6388",833079,0.884132564067841,2020,0.115867435932159,833079,"1531",4501217,3828358,3741.55,1.247,1.377,0.983,22.75,834273,53.44,13.52,45.97,"Micro_Nano_Cap",11.5848893354579,9
"6389",833640,0.92546272277832,2020,0.0745372772216797,833640,"3674",488318,9e+05,3171.62,2.862,4.029,3.364,16.08,67649,-29.7,12.35,14.91,"Micro_Nano_Cap",-28.2176759739705,55
"6390",834365,0.93011200428009,2020,0.0698879957199097,834365,"3845",48087,234829,760.68,1.687,3.888,3.764,75.69,20716,-109.81,153,109.69,"Micro_Nano_Cap",-32.6951165740038,232
"6391",835011,0.92123556137085,2020,0.0787644386291504,835011,"5180",395521,366575,641.69,1.954,1.96,2.875,9.04,32776,-63.75,13.63,-31.85,"Micro_Nano_Cap",-24.1467535956423,141
"6392",835662,0.90017169713974,2020,0.09982830286026,835662,"5912",2451,8094,160.6,80.031,18.533,52.299,-28.29,-967,105.52,33.54,-53.5,"Micro_Nano_Cap",-3.8614254506263,47
"6393",837465,0.886202335357666,2020,0.113797664642334,837465,"3949",1589460,1920865,1818.3,1.156,1.333,1.286,-6.56,-111603,-20.12,1.82,0.23,"Micro_Nano_Cap",9.5916183316868,309
"6394",837852,0.840755701065063,2020,0.159244298934937,837852,"3711",26759,234412,258.66,1.635,0.986,1.346,-39.96,-17808,42.73,84.66,23.56,"Micro_Nano_Cap",53.3585112245118,129
"6395",838875,0.904840052127838,2020,0.0951599478721619,838875,"2080",27315,79490,30.7,0.628,0.797,0.819,10.37,2566,-46.41,17.04,-13.81,"Micro_Nano_Cap",-8.35723456674898,87
"6396",839087,0.954612851142883,2020,0.0453871488571167,839087,"3845",69850,50105,4,0.211,0.328,0.298,-7.78,-5896,-58.1,-7.28,25.79,"Micro_Nano_Cap",-56.2903939167291,48
"6397",840489,0.878831028938293,2020,0.121168971061707,840489,"5900",1631284,2368039,2452.03,1.267,1.27,1.868,-12.51,-233155,-64.03,-2.46,-41.99,"Micro_Nano_Cap",16.6904757841381,198
"6398",840715,0.953886330127716,2020,0.0461136698722839,840715,"3661",29069,62323,40.47,0.686,0.701,0.162,16.08,4027,643.68,13.09,8.06,"Micro_Nano_Cap",-55.5907256585587,117
"6399",842023,0.877199739217758,2020,0.122800260782242,842023,"2836",738691,2027589,9398.14,4.675,5.289,4.041,3.46,24685,31.22,7.6,26.77,"Micro_Nano_Cap",18.2614718234962,232
"6400",842162,0.871174812316895,2020,0.128825187683105,842162,"3714",17045500,13198600,7163.85,0.636,0.76,0.662,-13.96,-2764800,-7.82,4.08,-7.17,"Micro_Nano_Cap",24.0637129456759,117
"6401",842633,0.908820509910583,2020,0.0911794900894165,842633,"3460",769970,1174300,1069.79,1.106,1.232,1.366,6.42,46440,-37.88,-1.5,-24.62,"Micro_Nano_Cap",-12.1905716697825,117
"6402",843006,0.881046116352081,2020,0.118953883647919,843006,"8742",18526,34889,63.67,1.657,2.275,0.814,13.69,2231,206.09,8.57,49.85,"Micro_Nano_Cap",14.5572596484104,19
"6403",844856,0.873903512954712,2020,0.126096487045288,844856,"2100",13921,11875,10.51,1.803,2.67,1.623,-7.89,-1193,22.07,-15.22,57.81,"Micro_Nano_Cap",21.4358671126265,20
"6404",844965,0.885518074035645,2020,0.114481925964355,844965,"1311",377715,1132787,68.77,0.799,0.236,0.851,-63.61,-660218,-12.16,-10.94,-70.24,"Micro_Nano_Cap",10.2505888463964,116
"6405",845819,0.900717914104462,2020,0.0992820858955383,845819,"4899",9359,2939,5.66,0.606,0.818,1.6,2.02,185,-123.63,-8.24,-8.56,"Micro_Nano_Cap",-4.38745383013842,66
"6406",846475,0.874448120594025,2020,0.125551879405975,846475,"3845",80122,71609,537.59,8.912,7.217,12.395,76.2,34650,-55.92,157.92,73.57,"Micro_Nano_Cap",20.9113885766594,49
"6407",846913,0.89279043674469,2020,0.10720956325531,846913,"3564",22550,30088,17.31,0.348,0.803,0.267,-25.99,-7917,60.37,-6.63,-34.33,"Micro_Nano_Cap",3.24701807115924,89
"6408",849145,0.87855738401413,2020,0.12144261598587,849145,"7389",26183,40153,69.3,2.467,1.613,1.02,0.06,15,282.31,86.37,237.72,"Micro_Nano_Cap",16.9540065884092,124
"6409",849399,0.849808543920517,2020,0.150191456079483,849399,"7372",2490000,7348000,12487.89,2.492,2.309,1.172,-47.37,-2241000,224.13,-51.36,-18.29,"Micro_Nano_Cap",44.6402681731292,131
"6410",849869,0.884070813655853,2020,0.115929186344147,849869,"3411",4921943,6511586,4123.84,1.136,1.169,1.155,9.62,432016,-3.27,32.05,22.95,"Micro_Nano_Cap",11.6443574062976,63
"6411",850033,0.891474545001984,2020,0.108525454998016,850033,"2911",9269,266,35.95,764.822,117.459,415.153,-81.07,-39703,167.61,-76.89,-81.31,"Micro_Nano_Cap",4.51427347649414,269
"6412",850209,0.882388383150101,2020,0.117611616849899,850209,"5661",7548000,6942000,3570.17,0.266,0.589,0.549,-5.71,-457000,-102.58,6.67,-19.36,"Micro_Nano_Cap",13.2646040294205,60
"6413",850429,0.878759324550629,2020,0.121240675449371,850429,"3350",754277,495802,545.66,0.858,1.321,0.925,-22.43,-218078,-14.41,-29.12,-15.58,"Micro_Nano_Cap",16.759529924312,144
"6414",850460,0.903340816497803,2020,0.0966591835021973,850460,"3350",1276948,966454,1009.3,0.783,1.019,1.121,0.15,1954,-60,9.43,-16.36,"Micro_Nano_Cap",-6.91341180050408,31
"6415",851205,0.902118623256683,2020,0.0978813767433167,851205,"3823",811020,1365998,10765.27,6.399,8.611,5.75,11.77,85395,22.46,-4.9,26.46,"Micro_Nano_Cap",-5.73639173045868,117
"6416",851310,0.91650515794754,2020,0.0834948420524597,851310,"3663",378831,580900,536.83,1.084,1.329,1.226,-5.97,-24043,-23.05,0.72,-11.38,"Micro_Nano_Cap",-19.5911894006161,14
"6417",851968,0.907087683677673,2020,0.0929123163223267,851968,"2273",9552197,13880459,6901.64,0.612,0.728,0.88,-4.2,-418475,-60.6,7.18,-25.9,"Micro_Nano_Cap",-10.5217919830544,135
"6418",852772,0.887095391750336,2020,0.112904608249664,852772,"5812",288605,407739,692.52,2.064,2.195,3.771,-46.69,-252784,-90.08,-8.51,-49.29,"Micro_Nano_Cap",8.73156996741029,20
"6419",853816,0.915559351444244,2020,0.0844406485557556,853816,"4213",4136380,1653799,5043.06,3.376,3.204,3.08,1.14,46762,19.12,15.84,8.23,"Micro_Nano_Cap",-18.6803406090296,70
"6420",855612,0.891380548477173,2020,0.108619451522827,855612,"",218478,417170,337.63,1.603,1.696,1.781,25.98,45050,-19.89,10.89,-20.93,"Micro_Nano_Cap",4.60479581984754,15
"6421",855654,0.921462655067444,2020,0.0785373449325562,855654,"",132299,355072,630.97,1.955,3.182,1.005,60.81,50028,188.11,50.93,35.14,"Micro_Nano_Cap",-24.3654537403326,155
"6422",855658,0.85866391658783,2020,0.14133608341217,855658,"3674",408120,679490,3648.28,5.583,6.837,4.211,1,4027,64.84,11.11,36.61,"Micro_Nano_Cap",36.1121966648853,55
"6423",855683,0.902401149272919,2020,0.0975988507270813,855683,"3842",5437,19571,98.8,3.718,5.996,1.676,-35.08,-2938,242.46,198.52,175.44,"Micro_Nano_Cap",-6.00847537503391,259
"6424",856982,0.881196558475494,2020,0.118803441524506,856982,"3841",963875,1659799,2439.09,1.637,1.802,1.185,-3.11,-30977,75.91,-5.35,57.88,"Micro_Nano_Cap",14.4123779777547,145
"6425",857737,0.901422739028931,2020,0.0985772609710693,857737,"",108576,412736,7.85,1.26,1.388,1.105,-27.12,-40408,27.91,-18.44,-64.85,"Micro_Nano_Cap",-5.06622790125701,231
"6426",858877,0.902722924947739,2020,0.0972770750522614,858877,"3576",49301000,90863000,168828.9,2,2.021,2.47,-5.02,-2603000,-37.87,-3.06,-20.51,"Micro_Nano_Cap",-6.3183579816245,131
"6427",859598,0.889586925506592,2020,0.110413074493408,859598,"",753826,1532104,572.36,0.512,0.621,0.774,-5.77,-46140,-67.36,1.26,-40.64,"Micro_Nano_Cap",6.33212515161083,90
"6428",860543,0.898959696292877,2020,0.101040303707123,860543,"4833",3282,1124,30.84,23.417,24.964,43.297,-28.51,-1309,-91.37,9.87,-49.16,"Micro_Nano_Cap",-2.69422105636621,28
"6429",860730,0.906492590904236,2020,0.0935074090957642,860730,"8062",51533000,47490000,45296.43,1.349,1.611,1.748,0.38,197000,-45.42,5.4,1.2,"Micro_Nano_Cap",-9.948694281063,233
"6430",860731,0.95089316368103,2020,0.0491068363189697,860731,"7372",1116663,2607274,13091.54,5.408,6.073,4.884,2.78,30236,21.35,18.97,34.38,"Micro_Nano_Cap",-52.7081888696062,190
