"","cik","TobinsQGrowth","MeanMV","MeanAssets","TimeDiff","sic","distance","NormalizedDistance","Industry"
"771",812074,-0.206855631555736,2556.31,9215166.66666667,6,"3221",0.28083461523056,-7.32863267564933,222
"772",812128,0.192588247403528,3237.66,1872176.2,4,NA,0.264243304729462,-12.8035255359094,193
"773",812306,-0.375265368244532,2.37,3028.83333333333,5,"2834",0.356382966041565,17.6012320527699,82
"774",812701,0.286623086860915,925.21,806165,1,NA,0.192613780498505,-36.4402340870465,144
"775",812796,-1.51379434372854,30.72,14160.7142857143,6,"2834",0.230600118637085,-23.9052910848909,155
"776",813298,0.232931557680373,161.691666666667,303250.666666667,6,"5651",0.27311110496521,-9.87727952335383,21
"777",813672,1.13989179071882,24523.6528571429,2881370.85714286,6,"7372",0.321015179157257,5.93037314844922,44
"778",813716,-0.900063992519049,0.165,1213.33333333333,3,"2080",0.310244023799896,2.37604743325863,137
"779",813762,0.110705865282298,11426.05,27678666.6666667,6,"3714",0.286106765270233,-5.58889930084971,32
"780",813828,-1.0684375855459,18759.83,40250714.2857143,6,"4833",0.348671734333038,15.0566369514952,132
"781",814453,-0.32443488536531,12765.3228571429,19831885.7142857,6,"3089",0.303730726242065,0.226753301625338,1
"782",814547,1.36123103844045,11669.92,1421432,6,"7389",0.305474877357483,0.80229798137692,46
"783",814586,-1.22649132123597,105.151666666667,62209.5,6,"2020",0.284008622169495,-6.28125622354587,83
"784",814676,-0.0793947244984254,31.3814285714286,11166.5714285714,6,"3260",0.231847047805786,-23.4938224668743,22
"785",814926,-0.138464427331282,12.46,6344.33333333333,6,"3640",0.34034675359726,12.3095135347464,135
"786",815094,-0.693473604587652,11955.64,1087851.66666667,5,NA,0.333099663257599,9.91807838225254,329
"787",815097,-0.39697343697001,23731.97,46544714.2857143,6,"4400",0.339331567287445,11.9745167134242,26
"788",815556,0.241162056816888,20820.5757142857,3644726.28571429,6,"5200",0.319473087787628,5.42150526674146,101
"789",816284,-0.364897923119164,86364.0266666667,31235533.3333333,2,NA,0.220221996307373,-27.3299215769839,27
"790",816761,0.236124262786931,3978.2,2124714.28571429,6,"7372",0.316706478595734,4.50856418768502,64
"791",816956,0.23249565688449,2383.86714285714,1657293.71428571,6,"3845",0.286956310272217,-5.30856171898589,82
"792",817720,0.332133835022615,3490.53166666667,2026100,6,"3674",0.358404695987701,18.2683737379757,241
"793",818033,-1.20196461642621,1314.67714285714,312423.285714286,6,"2834",0.269291639328003,-11.1376480244297,180
"794",818479,0.38429320647255,11082.4671428571,9346871.42857143,6,"3843",0.303988099098206,0.311682627275234,16
"795",818686,0.00448096343503607,13347.8016666667,54501363.8333333,5,"2834",0.234625399112701,-22.577006659436,104
"796",819793,0.190277426104825,1943.23333333333,1418402.33333333,6,"2221",0.252489447593689,-16.6821286461879,93
"797",820081,-0.190053029691095,1767.50333333333,848380.666666667,2,NA,0.200723588466644,-33.7641145761792,104
"798",820313,0.0910874051931942,29413.0966666667,11169416.6666667,6,"3678",0.351011335849762,15.8286716644201,117
"799",820318,-0.790416676383226,4402.48333333333,6068555.66666667,6,"3827",0.353077352046967,16.510427172914,117
"800",820771,-0.852968483125027,1.46666666666667,67,6,"7822",0.310428261756897,2.43684329837763,294
"801",821002,-0.644248550638468,1292.09,2450651.42857143,6,"2300",0.242150187492371,-20.0939351641439,256
"802",821026,-0.456835918871088,942.985714285714,3448183.28571429,6,"5150",0.415199816226959,37.0099432044101,244
"803",821130,-0.211824318574271,1861.95428571429,8647142.85714286,6,"4812",0.361696481704712,19.35461548593,326
"804",821189,-0.36013216432259,50055.6142857143,35099488.7142857,6,"1311",0.253179252147675,-16.4545031052555,111
"805",821995,-0.49173915787545,58.18,59395.5,1,NA,0.289293766021729,-4.5372350782526,27
"806",822370,-0.690371713887909,29.875,29752.25,5,"2834",0.399253785610199,31.7479833871065,150
"807",822662,-0.0957910646416755,589.586666666667,4566779.66666667,2,NA,0.165871024131775,-45.2649574798241,177
"808",822663,0.479809794667063,1690.265,873451,6,"2844",0.193707406520844,-36.0793532933864,222
"809",822746,-6.97233493063199,2.39571428571429,353.285714285714,6,"1381",0.374425172805786,23.554899726594,162
"810",822818,0.16386694138467,4359.88166666667,4574011.83333333,6,"4955",0.248753905296326,-17.9148036571028,71
"811",822997,-0.257122769876653,1.90666666666667,3798,2,NA,0.145080268383026,-52.1256066250919,102
"812",823094,0.15957586119592,2348.05666666667,2733470.66666667,2,NA,0.219907879829407,-27.4335754783676,61
"813",823277,-0.164569611335504,371.433333333333,17284563.5,6,"5150",0.278748869895935,-8.01689851457171,156
"814",823768,0.392446512487392,44770.3416666667,25632166.6666667,6,"4953",0.293832719326019,-3.03944603759365,50
"815",824142,-0.430462008992305,2453.90571428571,449431.714285714,6,"3585",0.355270802974701,17.2342343021211,31
"816",824416,1.43841820896844,2.85285714285714,2551.85714285714,6,"5190",0.287926733493805,-4.98833607032773,124
"817",825324,-0.542383464173703,37.114,76337.8,6,"5812",0.272535443305969,-10.0672395574267,20
"818",825542,-0.394258856952348,5574.275,3559866.66666667,6,"2870",0.232484459877014,-23.2834856886205,1
"819",826253,-1.38741767304979,18.5083333333333,1284.33333333333,5,"3690",0.374071538448334,23.4382054956813,63
"820",826326,0,43.7,99623,0,NA,0.235991716384888,-22.1261416914247,200
"821",827054,0.116259806115862,30244.7028571429,13143487.2857143,6,"3674",0.270371437072754,-10.7813303626711,117
"822",827099,-1.00164341029159,43.43,238.833333333333,6,"4931",0.403404533863068,33.117670367099,50
"823",827187,-0.39702164244806,1329.65571428571,694791.857142857,6,"2510",0.356864392757416,17.7600959164276,314
"824",827871,-1.86878947825966,755.154285714286,251715.285714286,6,"2834",0.381608664989471,25.9253484060752,65
"825",828146,-0.618457390207993,60.516,11849.6,6,"3577",0.359907329082489,18.7642209588265,55
"826",829224,-0.320495035655895,100683.295,24758116.6666667,6,"5810",0.390105426311493,28.7291569354972,20
"827",829323,-0.29314656692386,39.4028571428571,34271.7142857143,6,"7310",0.383823156356812,26.6560985764946,85
"828",830524,-0.445102064549411,1014.34571428571,402832.142857143,6,NA,0.359190583229065,18.5277051781549,71
"829",830616,0.289489410735182,12.0925,8790,3,"3620",0.26540333032608,-12.4207338416532,55
"830",830656,0.363736201560989,9,2163.85714285714,6,"3826",0.263937950134277,-12.9042881425107,232
"831",831355,-0.884972493440854,6.74,597,2,NA,0.231246292591095,-23.6920630118547,110
"832",831547,-2.01591261174362,793.774285714286,283172.857142857,6,NA,0.37046891450882,22.2493916233027,65
"833",831641,0.493324302020134,5815.87166666667,2504483,6,"8711",0.295669853687286,-2.43321822953873,107
"834",832101,0.262803369953956,12304.69,4145321.16666667,6,"3561",0.262081861495972,-13.5167705882582,106
"835",832428,-0.366462950304895,1053.32714285714,3921135.14285714,6,"4833",0.259456038475037,-14.3832542640758,324
"836",832488,0.117936196122904,110.6,21988.6666666667,2,NA,0.17855030298233,-41.0809785682393,46
"837",832988,-0.417415277478823,2796.48714285714,6046914.28571429,6,"5944",0.318995535373688,5.26391986676298,297
"838",833079,-0.327212911208416,2560.28,3869240.14285714,6,"1531",0.297530889511108,-1.81910328401609,9
"839",833444,0.0715280653192834,39155.4766666667,44631000,6,"3585",0.2857586145401,-5.70378401393935,185
"840",833640,0.28237658720759,3195.76714285714,751997.571428571,6,"3674",0.198409974575043,-34.5275737481168,55
"841",833795,0.118215954837135,699.583333333333,560355,2,NA,0.312016427516937,2.96091506353313,146
"842",834365,-0.125399472753339,685.06,199638.285714286,6,"3845",0.336838066577911,11.1516974894229,232
"843",835011,-0.38744387382821,1175.745,431823.166666667,6,"5180",0.274128675460815,-9.5414959551521,141
"844",835662,-5.01847638888497,200.262,5583.8,5,"5912",0.381534695625305,25.9009395841365,47
"845",835887,0.733602135252259,478.6775,159004.75,3,NA,0.209250271320343,-30.9504323734186,273
"846",836157,0.340971119490473,1256.06666666667,561091.333333333,3,"3523",0.195526242256165,-35.4791637676322,234
"847",836564,2.17918951266349,3.982,1776.2,5,"2836",0.421938359737396,39.2335652474911,322
"848",836690,1.45858880385078,119.115,35816.25,5,"7371",0.318152010440826,4.98556882077008,173
"849",836809,-0.396600155342294,7.62,1246,2,NA,0.248560965061188,-17.9784711483322,76
"850",837465,-0.917683489759459,2530.83285714286,3244263.42857143,6,"3949",0.35230964422226,16.2570946776915,309
"851",837852,-1.22965450790603,209.47,133788.333333333,6,"3711",0.471307456493378,55.5246542081197,129
"852",838875,-0.314350319533942,39.8371428571429,71930.4285714286,6,"2080",0.212566137313843,-29.8562444819805,87
"853",839087,-3.72224514795774,12.145,56008.6666666667,6,"3845",0.302332401275635,-0.234673743244174,48
"854",840489,0.0191274022641434,3101.61142857143,2686781.28571429,6,"5900",0.370118081569672,22.1336218199735,198
"855",840715,-1.39705872770705,45.8933333333333,67485.6666666667,6,"3661",0.329014420509338,8.57000727277633,117
"856",842013,-1.34983701012562,71.3,346.4,4,NA,0.39610892534256,30.7102249156058,176
"857",842023,0.258737201638396,10059.9416666667,1994178.16666667,6,"2836",0.248113572597504,-18.1261042002841,232
"858",842162,-0.296953416445304,8769.47285714286,12348842.8571429,6,"3714",0.359538733959198,18.6425898912446,117
"859",842183,-0.396008772866129,NA,1962492.71428571,6,NA,0.365561604499817,20.6300501897497,10
"860",842295,0.214026486643707,23.785,36005.5,1,NA,0.248699367046356,-17.932800491973,255
"861",842633,0.00188679301257668,1184.30285714286,1161598.57142857,6,"3460",0.362868070602417,19.7412229025522,117
"862",843006,0.441040547531912,49.5916666666667,31995,6,"8742",0.364584267139435,20.3075429751408,19
"863",844143,-0.0792031945418182,52.96,732933.333333333,2,NA,0.334224343299866,10.2892065540191,256
"864",844538,2.35663253968335,135.666666666667,1011,2,NA,0.271775245666504,-10.3180937999785,280
"865",844887,1.24966503704064,5.592,5549.8,6,"7011",0.255872130393982,-15.5658921734498,6
"866",844965,0.254326478750898,326.644,1092633.4,6,"1311",0.428082704544067,41.2611102995104,116
"867",845819,0.166059752275385,17.508,3236,6,"4899",0.438103914260864,44.5679647837313,66
"868",846475,-1.21121426239454,302.37,61871.3333333333,5,"3845",0.301137745380402,-0.628892935926184,49
"869",846913,0.0232028970796641,32.8314285714286,46057.2857142857,6,"3564",0.27311760187149,-9.87513563810699,89
"870",847464,-0.107630664192365,20.65,99858.5,1,NA,0.303147733211517,0.034374020897765,102
"871",849145,0.241926290709644,39.3628571428571,30715.7142857143,6,"7389",0.276541471481323,-8.7453081130243,124
"872",849146,-0.271980081543694,114.46,59305.8333333333,6,"2834",0.25283807516098,-16.5670865837224,47
"873",849399,-0.142147291587291,14503.98,12083000,6,"7372",0.363473951816559,19.9411549533237,131
"874",849401,0.1316778239752,8.56166666666667,3573,6,"3845",0.163446485996246,-46.0650200503338,16
"875",849547,-0.163283163390531,30.475,371719.5,1,NA,0.0953750014305115,-68.5276268957403,204
"876",849636,0.38791104337599,3.68857142857143,130.714285714286,6,"2834",0.328340351581573,8.34757426124908,27
"877",849869,-0.220580855421481,3797.83571428571,5561911.57142857,6,"3411",0.244936108589172,-19.1746214353629,63
"878",850033,-2.25804027575024,303.605714285714,2361.85714285714,6,"2911",0.261117458343506,-13.8350097010454,269
"879",850209,-1.30545660541765,4085.52142857143,6243571.42857143,6,"5661",0.336292862892151,10.9717881467366,60
"880",850429,-0.257714895379298,544.482857142857,617946.428571429,6,"3350",0.278139114379883,-8.21810902902248,144
"881",850460,-0.256051528565175,1296.93571428571,1086982.14285714,6,"3350",0.295331954956055,-2.5447199310462,31
"882",851205,0.0710371434481185,9378.06142857143,1352925.57142857,6,"3823",0.260499894618988,-14.0387968115268,117
"883",851310,0.776592078635437,609.971428571429,586532,6,"3663",0.348386347293854,14.9624633500103,14
"884",851520,0.925488245161454,4121.72833333333,523853.333333333,6,"8742",0.211511611938477,-30.2042226268156,105
"885",851726,-1.00401599800333,27.3533333333333,3263.33333333333,5,NA,0.336492598056793,11.0376978665728,110
"886",851968,-1.07401854124691,12117.1885714286,12669067,6,"2273",0.224334716796875,-25.9727832097206,135
"887",852772,-0.770241120892229,885.747142857143,384155.571428571,6,"5812",0.306593835353851,1.17153796063247,20
"888",853816,-0.0280302474872804,4753.99142857143,1555495.57142857,6,"4213",0.210687279701233,-30.476240360428,70
"889",854775,0.99470315207493,687.173333333333,588727.5,6,"3576",0.333088457584381,9.91438067191854,128
"890",855612,-1.25267384590719,307.888,192300.8,4,NA,0.339688539505005,12.0923123899683,15
"891",855654,-0.548187847070653,910.286666666667,342515.333333333,5,NA,0.249374389648438,-17.7100527816939,155
"892",855658,1.88715929894951,3550.21285714286,691429.428571429,6,"3674",0.320454180240631,5.74525160768571,55
"893",855683,-0.549291904593787,65.2214285714286,13602.8571428571,6,"3842",0.412724018096924,36.1929655759896,259
"894",856982,0.32479299224265,2576.28714285714,1483144,6,"3841",0.251776099205017,-16.9175233125561,145
"895",857005,0.148008750062098,10725.7375,2950555,4,"7372",0.320738911628723,5.83920885377871,100
"896",857737,0.60507816201218,164.982,884304.6,4,NA,0.348883092403412,15.1263820623693,231
"897",858655,0.315710245172784,425.878,577966,6,"3310",0.239129602909088,-21.0906844545468,106
"898",858877,0.753403319905835,202616.928571429,99100142.8571429,6,"3576",0.322910666465759,6.55585658638167,131
"899",859163,-0.171929877930722,2946.24666666667,2562403.33333333,2,NA,0.32870090007782,8.46655005811248,55
"900",859598,-0.0931772248541833,835.63,1798351.4,4,NA,0.27017742395401,-10.8453518899963,90
"901",859737,0.124123697709071,15140.87,8081780,6,"3844",0.239672243595123,-20.911620864756,145
"902",860543,-3.25585870386383,25.2475,1026.75,3,"4833",0.452287793159485,49.2484399823426,28
"903",860730,-0.0326627430257845,48279.5885714286,43612285.7142857,6,"8062",0.253573477268219,-16.3244145087181,233
"904",860731,-0.344853204973566,10166.5183333333,2370800.83333333,6,"7372",0.269511699676514,-11.0650312874451,190
"905",861459,-0.915794330771879,1669.04666666667,2172300,6,"1600",0.288727581501007,-4.72406779347917,328
"906",861838,-2.93345108971807,162.837142857143,75790,6,NA,0.368939220905304,21.7446148253687,51
"907",861878,-0.297085396712836,5547.34333333333,6296143.5,6,"4955",0.291375637054443,-3.85024770300951,161
"908",861884,0.151746832515864,7018.76666666667,8295833.33333333,6,"5051",0.275149047374725,-9.20478795936688,106
"909",862651,-4.26848319472323,116.2,18926.6666666667,5,"7389",0.44671505689621,47.4095174947009,35
"910",862668,0.546712383099515,1.26857142857143,5346.28571428571,6,"3845",0.313823521137238,3.55722986090543,82
"911",862692,-0.882361659661271,52.0166666666667,29945.6666666667,6,"8090",0.292099595069885,-3.61135201302719,259
"912",863110,0.102447185119469,317.051428571429,567315.571428571,6,"4941",0.240526914596558,-20.6295917771011,52
"913",863436,-0.0219253606289656,1100.80714285714,1941371.28571429,6,"3672",0.271817684173584,-10.3040897055221,117
"914",863894,0.131978914476373,122.486666666667,42148.3333333333,6,"2834",0.397202789783478,31.0711843839539,27
"915",864240,1.169788567136,35.6971428571429,68179.1428571429,6,"3823",0.279476463794708,-7.77680303559805,117
"916",864509,-0.0111056164125094,27.99,45034.5,1,NA,0.171035766601562,-43.5606670519493,57
"917",864749,0.0903046452386046,14660.1342857143,5734414.28571429,6,"3829",0.342825531959534,13.1274745967664,185
"918",864839,0.232009070025539,9.735,7276.5,1,NA,0.359774708747864,18.7204581636503,111
"919",865058,-0.669304991597186,33.6716666666667,147948.5,5,NA,0.19907158613205,-34.3092514890353,317
"920",865752,-0.220639953421851,37956.5214285714,5693724,6,"2086",0.363437473773956,19.9291177260662,33
"921",866121,0.381389589027039,6000.04,5338000,1,NA,0.304652512073517,0.530929313940232,271
"922",866273,0.117468223753894,333.147142857143,511631.571428571,6,"1700",0.3452388048172,13.9238197882701,23
"923",866368,-0.849023215689341,NA,2645793.71428571,6,NA,0.325421214103699,7.38430105057197,10
"924",866374,-0.222815090151789,7994.80571428571,21329748.2857143,6,"3672",0.319229185581207,5.34102106096113,302
"925",866439,-1.30266833760807,31.94,4112,6,"7372",0.391685426235199,29.2505340925902,205
"926",866609,0.0779121331345157,108.666,253628.6,4,NA,0.32713109254837,7.94853624392968,23
"927",866706,0.155263758616603,2049.06,1469017.33333333,6,"3669",0.308199346065521,1.70133330933688,22
"928",866729,0.100458932597364,1152.126,1870100,6,"2731",0.329391002655029,8.69427394240487,201
"929",866787,0.382868726840594,35852.34,14923687,3,"5531",0.235211312770844,-22.3836636137809,308
"930",866829,-0.508761639545139,870.907142857143,2395411.85714286,6,"1389",0.308151483535767,1.68553936572946,45
"931",867374,-0.277099963121244,1916.81666666667,1431840.66666667,2,NA,0.211756229400635,-30.1235023969715,149
"932",867840,-0.0793756355069098,18.22,7359.66666666667,6,"3845",0.247681379318237,-18.2687217408787,200
"933",868278,-0.480507461302473,60.8157142857143,41188.8571428571,6,"2834",0.417490363121033,37.7657906002878,148
"934",868611,0.280761629607207,1163.19,546439,1,NA,0.158050179481506,-47.8457232688872,20
"935",868780,-0.76415173761842,2548.66333333333,1154244.16666667,6,"3714",0.328376293182373,8.35943447045864,5
"936",868857,0.593187845381761,8047.83666666667,12401940.3333333,6,"8711",0.31961578130722,5.46859206748389,161
"937",869495,-1.07044141170141,9.22,22875.3333333333,4,NA,0.259298801422119,-14.4351402207837,162
"938",869531,-4.97971743551811,6.75666666666667,81,2,NA,0.344691216945648,13.7431236987042,32
"939",870826,-0.187658969388676,55,272474.6,5,NA,0.315661370754242,4.16369369302423,157
"940",871763,-0.469420708797868,5330.96,8926985.71428571,6,"7363",0.356124103069305,17.5158110103202,107
"941",872248,0.26035117873481,34.43,148815,2,NA,0.330361127853394,9.0144012477031,275
"942",872589,-0.911899373546359,48928.1466666667,13848026.3333333,6,"2834",0.336734175682068,11.1174149941455,327
"943",873044,-0.757317445386966,135.67,96155,1,NA,0.233632683753967,-22.9045883914181,4
"944",873303,-0.734106811856964,6768.80428571429,2065431.85714286,6,"2834",0.284294128417969,-6.18704328471702,51
"945",874015,-0.783967256859626,6618.165,2077110.83333333,6,"2834",0.268002808094025,-11.5629437188548,235
"946",874238,0.225956492690824,434.872857142857,828730.714285714,6,"1600",0.326736986637115,7.81848698473628,328
"947",874396,-0.257334916062489,207.368333333333,633053.5,6,"3420",0.303796291351318,0.248388840813596,33
"948",874716,0.426773487523548,21721.68,1924037.83333333,6,"2835",0.250429689884186,-17.361818944123,82
"949",874761,0.216189920609752,11517.8114285714,34164142.8571429,6,"4991",0.246536135673523,-18.6466356044815,246
"950",874977,-0.610763299102364,1071.932,2930180,4,NA,0.225547194480896,-25.5726830841138,317
"951",875045,-0.64219823340302,53204.4366666667,23373950,6,"2836",0.283746242523193,-6.36783771764288,65
"952",875320,-0.679133904617023,49166.3528571429,8369672.28571429,6,"2834",0.290050864219666,-4.28740360664421,27
"953",875355,-0.773557873518223,16.0216666666667,20981.1666666667,6,"7310",0.372622549533844,22.9600600796209,297
"954",875582,0.368347445151662,116.39,72000.6666666667,6,"3470",0.320710480213165,5.82982689723979,119
"955",875622,-0.407815787681884,375.27,90273.5,3,NA,0.246098458766937,-18.7910626628991,27
"956",875657,-0.0844251099794124,106.167142857143,121169.285714286,6,"3690",0.244527757167816,-19.3093715071618,126
"957",875729,-4.56906910441869,37.0014285714286,3110.85714285714,6,"2870",0.356622219085693,17.680182102135,84
"958",876167,0.139299590081678,1765.03714285714,965186.571428571,6,"7372",0.349336504936218,15.2760016501921,15
"959",876343,-1.02447724009118,266.395714285714,135587,6,"2836",0.406701982021332,34.2057806388923,259
"960",876378,0.403887820714916,320.715714285714,160085.857142857,6,"3841",0.30926239490509,2.05212407426647,49
"961",876427,-0.893943433182159,1800.25,1550314.5,6,"7500",0.328833043575287,8.51015550391281,101
"962",876523,-0.439366659783846,417.255,1202705.33333333,6,"5900",0.319494783878326,5.42866466334555,297
"963",876883,-0.422601390351152,692.745714285714,2981341.57142857,6,"7311",0.394467413425446,30.1685496890199,32
"964",877212,0.473659940448846,9688.77666666667,4973666.66666667,6,"3560",0.336411237716675,11.0108501293074,185
"965",877422,-0.146671213395966,813.261428571429,2146341.14285714,6,"5141",0.295869112014771,-2.36746585907842,12
"966",878526,-0.457278746839661,1048.15166666667,609156.333333333,5,NA,0.309753835201263,2.21429227481844,145
"967",878726,-0.524607763280587,95.875,402371.8,5,"5331",0.277076900005341,-8.56862443254421,137
"968",878828,-0.608302651655406,35.03,38139.2857142857,6,NA,0.340098798274994,12.2276918592708,128
"969",878927,0.613971587616656,17829.578,3963459,5,"4213",0.234987616539001,-22.4574801397568,133
"970",879169,-1.58894698669743,16252.896,3330273.8,6,"8731",0.31961864233017,5.46953616373937,27
"971",879407,0.265036543483134,2133.13,375922,6,"2834",0.377667605876923,24.6248558141412,51
"972",879526,-0.151371310752854,881.555,1200646.66666667,6,"3715",0.271884739398956,-10.2819624495342,101
"973",879575,-0.33938125122449,1781.145,388600,1,NA,0.284679174423218,-6.05998366366599,188
"974",879585,-0.225730131287711,906.117142857143,1291719.57142857,6,"4813",0.381576478481293,25.914727323201,50
"975",879911,0.415715151852906,131.002857142857,2833.42857142857,6,"3812",0.33722048997879,11.2778916889064,285
"976",880117,0.249202168666577,706.778333333333,409745.166666667,6,"2060",0.232870757579803,-23.1560130254577,12
"977",880242,-0.774681043680153,49.4885714285714,3319.57142857143,6,"2800",0.306035399436951,0.987262172764503,16
"978",880266,0.179048231448985,6241.96142857143,8204314.28571429,6,"3523",0.288383841514587,-4.8374970248416,244
"979",880285,0.038551845985716,5767.115,16469050,1,NA,0.331075668334961,9.25018928751109,50
"980",880432,0.361078047423413,210.512,97198.8,5,NA,0.304827332496643,0.588617528884905,49
"981",880807,0.62437508399386,206.148571428571,134679.142857143,6,"3621",0.217740416526794,-28.1488070665874,144
"982",880984,1.12161047477009,12.8242857142857,6370.28571428571,6,"8711",0.377203762531281,24.4717942087203,285
"983",881524,1.50825276818675,79.3375,272799.75,3,NA,0.328135371208191,8.2799336982778,206
"984",882095,-0.320857085245856,95354.035,62914000,6,"2836",0.27722954750061,-8.51825296357955,65
"985",882184,-0.204188110274029,25593.238,20152680,6,"1531",0.233882486820221,-22.8221569871109,9
"986",882361,-1.41744109011673,210.856,97542.6,4,"2836",0.318975746631622,5.25738986766253,51
"987",882508,0.702891089178829,81.4271428571429,32748,7,"3674",0.375849068164825,24.0247646317469,55
"988",882796,0.285422822691034,1174.46333333333,319375.666666667,6,"2836",0.252041101455688,-16.8300763968916,155
"989",882800,-5.07623908290152,4.45,4648.42857142857,6,"2080",0.397419035434723,31.1425423259311,33
"990",882835,-0.117656908393808,32625.2166666667,18772715.6666667,6,"3823",0.233305513858795,-23.0125497319675,117
"991",883107,-0.0217190667907938,50.1728571428571,14648.7142857143,6,"2844",0.357750535011292,18.0525100628929,86
"992",883241,1.29905625246621,33124.23,7008933.66666667,6,"7372",0.31074994802475,2.54299512110401,44
"993",883569,-1.24180728983439,681.321428571429,1560385.85714286,6,"3873",0.319155097007751,5.31657290167842,256
"994",883902,-0.609848966342057,1468.57166666667,5041835.83333333,6,NA,0.382949113845825,26.3676771704431,152
"995",883945,0.0117879557520423,109.88,322600.666666667,5,NA,0.371466934680939,22.5787238670919,220
"996",883975,-1.38560690712768,33.68,15741,6,"3841",0.34477710723877,13.7714662550408,153
"997",883984,-0.803231036934672,3883.49166666667,1930480.33333333,6,"3841",0.306123733520508,1.0164111446527,189
"998",884144,-1.18835857652439,123.068571428571,336264.857142857,6,"7373",0.325067698955536,7.2676461570033,64
"999",884217,-0.654161733846992,714.37,2079801.33333333,2,NA,0.329872906208038,8.85329515543856,231
"1000",884219,0.0342467526017372,902.138333333333,1000367.16666667,6,"7389",0.305671393871307,0.867145592925711,185
"1001",884269,0.369160343177729,61.098,62874.8,6,"3842",0.20555305480957,-32.1704604282443,263
"1002",884363,0.705986158632953,5.08333333333333,3093,2,NA,0.23231303691864,-23.3400527892618,159
"1003",884624,-1.03353438553566,776.715,375624.333333333,6,"3841",0.308420658111572,1.77436308843324,49
"1004",884650,-0.513315439447879,2.28,1154.5,6,"7372",0.302504062652588,-0.178027967914929,131
"1005",884887,-0.199113820573389,20944.476,27018076.4,4,"4400",0.330167591571808,8.95053706975377,98
"1006",884905,0.0838866685648596,NA,19692500,1,NA,0.202444672584534,-33.1961816724875,310
"1007",885074,-0.295125149383993,7.94333333333333,7416.66666666667,3,NA,0.275759160518646,-9.00345943288416,108
"1008",885245,0.56441331371681,1322.94571428571,755342.142857143,6,"5651",0.312484383583069,3.11533380732132,21
"1009",885639,-0.436830767386384,6637.81857142857,14135714.2857143,6,"5311",0.263850450515747,-12.933161752991,256
"1010",885725,0.0819648436489417,49955.19,23224166.6666667,6,"3841",0.313466250896454,3.43933584100145,82
"1011",885978,-0.0987756370303423,1245.09666666667,519668.5,5,"8000",0.369882345199585,22.0558322222557,313
"1012",886035,0.20416110040192,823.09,2224300,1,NA,0.288725912570953,-4.72461851629488,106
"1013",886128,0.234657604143561,259.238333333333,479808,7,"3620",0.346776902675629,14.4313698689546,89
"1014",886136,-1.17224035679342,161.378571428571,243690.428571429,6,"4832",0.276619017124176,-8.71971917076619,17
"1015",886137,-0.359374000907897,469.235,710750,1,NA,0.198463916778564,-34.5097735999664,256
"1016",886158,0.195265276895243,1683.20428571429,6008658.57142857,6,NA,0.316102087497711,4.30912385371329,137
"1017",886163,-1.24335964423431,2533.93428571429,1014727.57142857,6,"2834",0.33286464214325,9.84052480859865,159
"1018",886206,0.45191995381244,442.771666666667,228192.833333333,6,"8741",0.341090321540833,12.5548802178132,85
"1019",886346,0.471386828912989,1372.98714285714,872369.285714286,6,"3550",0.361400663852692,19.256999866847,106
"1020",886744,0.55720736506438,593.947142857143,182671.428571429,6,"2834",0.349503993988037,15.3312706184821,27
"1021",886835,0.393972615832729,775.458571428571,2083397,6,NA,0.324124753475189,6.9564877661322,261
"1022",887151,0.227936439640262,2.91666666666667,1409.33333333333,2,NA,0.199886441230774,-34.0403610742692,51
"1023",887226,-0.112625726649239,62.985,67771.5,3,NA,0.267245471477509,-11.8128538651511,5
"1024",887359,0.178899997654373,670.17,159827.2,6,"2836",0.274491846561432,-9.42165473672115,49
"1025",887396,0.246585169052608,55.8866666666667,16094.6666666667,6,"1311",0.357588112354279,17.998912931722,36
"1026",887596,-0.375048164195352,1958.01,2295214.83333333,4,"5812",0.280134618282318,-7.55962155949194,199
"1027",887733,-0.691488346892302,462.665,2535399.5,6,"5190",0.242384374141693,-20.0166569518978,12
"1028",887921,-1.56835788669064,932.712857142857,2690114.28571429,6,NA,0.29274320602417,-3.39896969288649,103
"1029",887936,0.706775082939282,3548.15333333333,2730905,6,"8742",0.316422045230865,4.41470528495198,107
"1030",888981,-0.220391181730787,9.32714285714286,3528.42857142857,6,"3944",0.338370561599731,11.6573987149404,86
"1031",889331,-0.419477052068384,4494.52833333333,2497232.33333333,6,"3613",0.301040053367615,-0.661129889316681,106
"1032",889348,-0.284864602284512,54.2357142857143,83114.4285714286,6,"3728",0.378628432750702,24.9419148066091,171
"1033",889900,0.100322721627869,2681.375,4318125,6,"1381",0.257492661476135,-15.0311403194041,116
"1034",889971,-0.420666269440215,53.2283333333333,48829.5,6,"3674",0.285214245319366,-5.88341799521784,55
"1035",890394,-0.122369429959152,24.6271428571429,21453.4285714286,6,"3674",0.324041247367859,6.92893195667517,237
"1036",890491,-0.0474866662659879,473.84,1796041,2,NA,0.241671025753021,-20.252051618266,208
"1037",890564,0.0223662322409205,3850.54285714286,2794078.14285714,6,"7363",0.383772730827332,26.6394588799916,19
"1038",891014,-0.459747129078546,2037.652,3109600,6,"2810",0.210038781166077,-30.6902355116718,196
"1039",891024,-0.152419677144728,2683.49833333333,3099142.16666667,6,"5047",0.223796546459198,-26.1503716491122,25
